cycle number	time/s	Ewe/V	Capacity/mA.h	I/mA	
3,000000000000000E+000	2,391113380124709E+005	2,5521132E-001	3,166175096566795E+000	-9,9980438E-001
3,000000000000000E+000	2,391213380140355E+005	2,5465733E-001	3,168952280002102E+000	-9,9985528E-001
3,000000000000000E+000	2,391313380156001E+005	2,5427526E-001	3,171729465394860E+000	-9,9980438E-001
3,000000000000000E+000	2,391413380171647E+005	2,5385496E-001	3,174506646713722E+000	-9,9975348E-001
3,000000000000000E+000	2,391513380187294E+005	2,5353020E-001	3,177283844017180E+000	-9,9972796E-001
3,000000000000000E+000	2,391613380202940E+005	2,5309083E-001	3,180061029581505E+000	-9,9977893E-001
3,000000000000000E+000	2,391713380218586E+005	2,5272787E-001	3,182838211473864E+000	-9,9982345E-001
3,000000000000000E+000	2,391813380234232E+005	2,5230759E-001	3,185615399608912E+000	-9,9977893E-001
3,000000000000000E+000	2,391913380249878E+005	2,5179181E-001	3,188392589799482E+000	-9,9986166E-001
3,000000000000000E+000	2,392013380265525E+005	2,5139061E-001	3,191169784704614E+000	-9,9967712E-001
3,000000000000000E+000	2,392113380281171E+005	2,5100854E-001	3,193946972672739E+000	-9,9974704E-001
3,000000000000000E+000	2,392213380296817E+005	2,5064558E-001	3,196724170509436E+000	-9,9975348E-001
3,000000000000000E+000	2,392313380312463E+005	2,5022531E-001	3,199501362463553E+000	-9,9975348E-001
3,000000000000000E+000	2,392413380328109E+005	2,4978592E-001	3,202278547424448E+000	-9,9975979E-001
3,000000000000000E+000	2,392513380343756E+005	2,4942295E-001	3,205055732955226E+000	-9,9980438E-001
3,000000000000000E+000	2,392613380359402E+005	2,4890715E-001	3,207832923669420E+000	-9,9979800E-001
3,000000000000000E+000	2,392713380375048E+005	2,4871612E-001	3,210610115260752E+000	-9,9980438E-001
3,000000000000000E+000	2,392813380390694E+005	2,4812390E-001	3,213387304398462E+000	-9,9979800E-001
3,000000000000000E+000	2,392913380406341E+005	2,4772273E-001	3,216164493609056E+000	-9,9979800E-001
3,000000000000000E+000	2,393013380421987E+005	2,4730246E-001	3,218941674269119E+000	-9,9986166E-001
3,000000000000000E+000	2,393113380437633E+005	2,4692038E-001	3,221718864155560E+000	-9,9980438E-001
3,000000000000000E+000	2,393213380453279E+005	2,4653831E-001	3,224496047766827E+000	-9,9978524E-001
3,000000000000000E+000	2,393313380468925E+005	2,4617535E-001	3,227273232233149E+000	-9,9973440E-001
3,000000000000000E+000	2,393413380484572E+005	2,4571685E-001	3,230050417074424E+000	-9,9977893E-001
3,000000000000000E+000	2,393513380500218E+005	2,4541120E-001	3,232827604148585E+000	-9,9979168E-001
3,000000000000000E+000	2,393613380515864E+005	2,4497183E-001	3,235604778798781E+000	-9,9976617E-001
3,000000000000000E+000	2,393713380531510E+005	2,4455154E-001	3,238381951251558E+000	-9,9978524E-001
3,000000000000000E+000	2,393813380547157E+005	2,4415037E-001	3,241159125676200E+000	-9,9979800E-001
3,000000000000000E+000	2,393913380562803E+005	2,4374920E-001	3,243936306220974E+000	-9,9974704E-001
3,000000000000000E+000	2,394013380578449E+005	2,4340533E-001	3,246713482712248E+000	-9,9982989E-001
3,000000000000000E+000	2,394113380594095E+005	2,4298505E-001	3,249490660764700E+000	-9,9977255E-001
3,000000000000000E+000	2,394213380609741E+005	2,4246927E-001	3,252267839951640E+000	-9,9978524E-001
3,000000000000000E+000	2,394313380625388E+005	2,4216360E-001	3,255045011256286E+000	-9,9978524E-001
3,000000000000000E+000	2,394413380641034E+005	2,4189615E-001	3,257822191168237E+000	-9,9977893E-001
3,000000000000000E+000	2,394513380656680E+005	2,4143767E-001	3,260599368432517E+000	-9,9973440E-001
3,000000000000000E+000	2,394613380672326E+005	2,4088366E-001	3,263376550184083E+000	-9,9977255E-001
3,000000000000000E+000	2,394713380687973E+005	2,4057801E-001	3,266153740719281E+000	-9,9978524E-001
3,000000000000000E+000	2,394813380703619E+005	2,4006221E-001	3,268930927527420E+000	-9,9982989E-001
3,000000000000000E+000	2,394913380719265E+005	2,3973745E-001	3,271708106514512E+000	-9,9982989E-001
3,000000000000000E+000	2,395013380734911E+005	2,3935539E-001	3,274485289357250E+000	-9,9982989E-001
3,000000000000000E+000	2,395113380750557E+005	2,3903063E-001	3,277262474378429E+000	-9,9978524E-001
3,000000000000000E+000	2,395213380766204E+005	2,3849572E-001	3,280039657593511E+000	-9,9976617E-001
3,000000000000000E+000	2,395313380781850E+005	2,3820917E-001	3,282816834069959E+000	-9,9974704E-001
3,000000000000000E+000	2,395413380797496E+005	2,3780799E-001	3,285594014444482E+000	-9,9977893E-001
3,000000000000000E+000	2,395513380813142E+005	2,3740682E-001	3,288371199353035E+000	-9,9981713E-001
3,000000000000000E+000	2,395613380828789E+005	2,3702475E-001	3,291148382355606E+000	-9,9979800E-001
3,000000000000000E+000	2,395713380844435E+005	2,3662357E-001	3,293925561876806E+000	-9,9976617E-001
3,000000000000000E+000	2,395813380860081E+005	2,3616509E-001	3,296702733423798E+000	-9,9979800E-001
3,000000000000000E+000	2,395913380875727E+005	2,3593585E-001	3,299479911884588E+000	-9,9986166E-001
3,000000000000000E+000	2,396013380891373E+005	2,3536274E-001	3,302257092351720E+000	-9,9978524E-001
3,000000000000000E+000	2,396113380907020E+005	2,3507619E-001	3,305034274650834E+000	-9,9982345E-001
3,000000000000000E+000	2,396213380922666E+005	2,3461771E-001	3,307811447611655E+000	-9,9977255E-001
3,000000000000000E+000	2,396313380938312E+005	2,3431204E-001	3,310588627755515E+000	-9,9984896E-001
3,000000000000000E+000	2,396413380953958E+005	2,3387267E-001	3,313365801338129E+000	-9,9975348E-001
3,000000000000000E+000	2,396513380969604E+005	2,3352881E-001	3,316142974390602E+000	-9,9977255E-001
3,000000000000000E+000	2,396613380985251E+005	2,3310852E-001	3,318920155191855E+000	-9,9984252E-001
3,000000000000000E+000	2,396713381000897E+005	2,3270735E-001	3,321697331286191E+000	-9,9979168E-001
3,000000000000000E+000	2,396813381016543E+005	2,3240170E-001	3,324474511255525E+000	-9,9977893E-001
3,000000000000000E+000	2,396913381032189E+005	2,3198141E-001	3,327251679071711E+000	-9,9982989E-001
3,000000000000000E+000	2,397013381047836E+005	2,3148473E-001	3,330028852823463E+000	-9,9978524E-001
3,000000000000000E+000	2,397113381063482E+005	2,3112176E-001	3,332806026550432E+000	-9,9977255E-001
3,000000000000000E+000	2,397213381079128E+005	2,3083520E-001	3,335583206209434E+000	-9,9975348E-001
3,000000000000000E+000	2,397313381094774E+005	2,3041493E-001	3,338360381681833E+000	-9,9981713E-001
3,000000000000000E+000	2,397413381110420E+005	2,3003286E-001	3,341137555417805E+000	-9,9976617E-001
3,000000000000000E+000	2,397513381126067E+005	2,2955526E-001	3,343914732883930E+000	-9,9979800E-001
3,000000000000000E+000	2,397613381141713E+005	2,2928782E-001	3,346691905190792E+000	-9,9975979E-001
3,000000000000000E+000	2,397713381157359E+005	2,2881024E-001	3,349469083998441E+000	-9,9984252E-001
3,000000000000000E+000	2,397813381173005E+005	2,2846636E-001	3,352246255861471E+000	-9,9979800E-001
3,000000000000000E+000	2,397913381188652E+005	2,2810340E-001	3,355023432464924E+000	-9,9978524E-001
3,000000000000000E+000	2,398013381204298E+005	2,2764492E-001	3,357800604585505E+000	-9,9976617E-001
3,000000000000000E+000	2,398113381219944E+005	2,2732015E-001	3,360577771552638E+000	-9,9977255E-001
3,000000000000000E+000	2,398213381235590E+005	2,2701450E-001	3,363354947371439E+000	-9,9988717E-001
3,000000000000000E+000	2,398313381251236E+005	2,2665153E-001	3,366132124756299E+000	-9,9973440E-001
3,000000000000000E+000	2,398413381266883E+005	2,2619304E-001	3,368909298607074E+000	-9,9978524E-001
3,000000000000000E+000	2,398513381282529E+005	2,2567725E-001	3,371686483809355E+000	-9,9979168E-001
3,000000000000000E+000	2,398613381298175E+005	2,2542891E-001	3,374463666362057E+000	-9,9979800E-001
3,000000000000000E+000	2,398713381313821E+005	2,2508503E-001	3,377240846275524E+000	-9,9975979E-001
3,000000000000000E+000	2,398813381329468E+005	2,2470297E-001	3,380018017363081E+000	-9,9974704E-001
3,000000000000000E+000	2,398913381345114E+005	2,2439732E-001	3,382795196147720E+000	-9,9979800E-001
3,000000000000000E+000	2,399013381360760E+005	2,2397703E-001	3,385572370616829E+000	-9,9982345E-001
3,000000000000000E+000	2,399113381376402E+005	2,2357586E-001	3,388349550606568E+000	-9,9976617E-001
3,000000000000000E+000	2,399213381392048E+005	2,2315559E-001	3,391126724215176E+000	-9,9975979E-001
3,000000000000000E+000	2,399313381407694E+005	2,2283082E-001	3,393903907932228E+000	-9,9979168E-001
3,000000000000000E+000	2,399413381423340E+005	2,2239144E-001	3,396681086534483E+000	-9,9972796E-001
3,000000000000000E+000	2,399513381438986E+005	2,2199027E-001	3,399458260573138E+000	-9,9988073E-001
3,000000000000000E+000	2,399613381454633E+005	2,2166550E-001	3,402235446152008E+000	-9,9977255E-001
3,000000000000000E+000	2,399713381470279E+005	2,2122613E-001	3,405012622781074E+000	-9,9979168E-001
3,000000000000000E+000	2,399813381485925E+005	2,2084406E-001	3,407789805693172E+000	-9,9979800E-001
3,000000000000000E+000	2,399913381501571E+005	2,2051929E-001	3,410566991509566E+000	-9,9980438E-001
3,000000000000000E+000	2,400013381517217E+005	2,2011812E-001	3,413344175166871E+000	-9,9975348E-001
3,000000000000000E+000	2,400113381532864E+005	2,1973605E-001	3,416121353626218E+000	-9,9979800E-001
3,000000000000000E+000	2,400213381548510E+005	2,1944951E-001	3,418898537428432E+000	-9,9978524E-001
3,000000000000000E+000	2,400313381564156E+005	2,1914384E-001	3,421675724625458E+000	-9,9978524E-001
3,000000000000000E+000	2,400413381579802E+005	2,1876177E-001	3,424452905852019E+000	-9,9978524E-001
3,000000000000000E+000	2,400513381595449E+005	2,1828419E-001	3,427230091745455E+000	-9,9977893E-001
3,000000000000000E+000	2,400613381611095E+005	2,1790211E-001	3,430007275492512E+000	-9,9979168E-001
3,000000000000000E+000	2,400713381626741E+005	2,1753915E-001	3,432784468861861E+000	-9,9977255E-001
3,000000000000000E+000	2,400813381642387E+005	2,1708065E-001	3,435561651546819E+000	-9,9979800E-001
3,000000000000000E+000	2,400913381658033E+005	2,1679410E-001	3,438338830312096E+000	-9,9975979E-001
3,000000000000000E+000	2,401013381673680E+005	2,1633562E-001	3,441116006535814E+000	-9,9977255E-001
3,000000000000000E+000	2,401113381689326E+005	2,1612549E-001	3,443893184680756E+000	-9,9974072E-001
3,000000000000000E+000	2,401213381704972E+005	2,1574341E-001	3,446670366729842E+000	-9,9975979E-001
3,000000000000000E+000	2,401313381720618E+005	2,1530403E-001	3,449447543298075E+000	-9,9979168E-001
3,000000000000000E+000	2,401413381736265E+005	2,1488376E-001	3,452224732013579E+000	-9,9978524E-001
3,000000000000000E+000	2,401513381751911E+005	2,1457809E-001	3,455001911655310E+000	-9,9982345E-001
3,000000000000000E+000	2,401613381767557E+005	2,1415782E-001	3,457779088628858E+000	-9,9978524E-001
3,000000000000000E+000	2,401713381783203E+005	2,1385217E-001	3,460556267586867E+000	-9,9974072E-001
3,000000000000000E+000	2,401813381798849E+005	2,1354650E-001	3,463333454571138E+000	-9,9979800E-001
3,000000000000000E+000	2,401913381814496E+005	2,1303071E-001	3,466110635564850E+000	-9,9978524E-001
3,000000000000000E+000	2,402013381830142E+005	2,1274416E-001	3,468887819358391E+000	-9,9981076E-001
3,000000000000000E+000	2,402113381845788E+005	2,1232387E-001	3,471664998803353E+000	-9,9979800E-001
3,000000000000000E+000	2,402213381861434E+005	2,1203732E-001	3,474442185614993E+000	-9,9974704E-001
3,000000000000000E+000	2,402313381877081E+005	2,1159795E-001	3,477219363004906E+000	-9,9974072E-001
3,000000000000000E+000	2,402413381892727E+005	2,1133049E-001	3,479996535187595E+000	-9,9976617E-001
3,000000000000000E+000	2,402513381908373E+005	2,1091022E-001	3,482773707317607E+000	-9,9984252E-001
3,000000000000000E+000	2,402613381924019E+005	2,1050905E-001	3,485550891542537E+000	-9,9982345E-001
3,000000000000000E+000	2,402713381939665E+005	2,1014607E-001	3,488328076885200E+000	-9,9983621E-001
3,000000000000000E+000	2,402813381955312E+005	2,0984042E-001	3,491105263147694E+000	-9,9976617E-001
3,000000000000000E+000	2,402913381970958E+005	2,0938194E-001	3,493882445464644E+000	-9,9980438E-001
3,000000000000000E+000	2,403013381986604E+005	2,0905718E-001	3,496659628340078E+000	-9,9982345E-001
3,000000000000000E+000	2,403113382002250E+005	2,0875151E-001	3,499436801450460E+000	-9,9981076E-001
3,000000000000000E+000	2,403213382017897E+005	2,0835035E-001	3,502213972250915E+000	-9,9984896E-001
3,000000000000000E+000	2,403313382033543E+005	2,0802559E-001	3,504991145647810E+000	-9,9973440E-001
3,000000000000000E+000	2,403413382049189E+005	2,0762441E-001	3,507768324257784E+000	-9,9975348E-001
3,000000000000000E+000	2,403513382064835E+005	2,0735696E-001	3,510545503847128E+000	-9,9972165E-001
3,000000000000000E+000	2,403613382080481E+005	2,0691758E-001	3,513322675520764E+000	-9,9977893E-001
3,000000000000000E+000	2,403713382096128E+005	2,0676476E-001	3,516099850915803E+000	-9,9981713E-001
3,000000000000000E+000	2,403813382111774E+005	2,0642088E-001	3,518877031444732E+000	-9,9976617E-001
3,000000000000000E+000	2,403913382127420E+005	2,0598151E-001	3,521654207744386E+000	-9,9982989E-001
3,000000000000000E+000	2,404013382143066E+005	2,0550391E-001	3,524431375227375E+000	-9,9981076E-001
3,000000000000000E+000	2,404113382158712E+005	2,0512185E-001	3,527208548347016E+000	-9,9980438E-001
3,000000000000000E+000	2,404213382174359E+005	2,0487350E-001	3,529985723633418E+000	-9,9979168E-001
3,000000000000000E+000	2,404313382190005E+005	2,0447233E-001	3,532762890505267E+000	-9,9970889E-001
3,000000000000000E+000	2,404413382205651E+005	2,0412846E-001	3,535540058979524E+000	-9,9978524E-001
3,000000000000000E+000	2,404513382221297E+005	2,0366998E-001	3,538317233143478E+000	-9,9982345E-001
3,000000000000000E+000	2,404613382236944E+005	2,0345984E-001	3,541094402859548E+000	-9,9972165E-001
3,000000000000000E+000	2,404713382252590E+005	2,0294404E-001	3,543871564249601E+000	-9,9979168E-001
3,000000000000000E+000	2,404813382268236E+005	2,0281032E-001	3,546648734213262E+000	-9,9974704E-001
3,000000000000000E+000	2,404913382283882E+005	2,0227543E-001	3,549425905461281E+000	-9,9977255E-001
3,000000000000000E+000	2,405013382299528E+005	2,0195065E-001	3,552203072431908E+000	-9,9975979E-001
3,000000000000000E+000	2,405113382315175E+005	2,0158769E-001	3,554980236286325E+000	-9,9977255E-001
3,000000000000000E+000	2,405213382330821E+005	2,0124383E-001	3,557757399765388E+000	-9,9977893E-001
3,000000000000000E+000	2,405313382346467E+005	2,0086175E-001	3,560534571196049E+000	-9,9977255E-001
3,000000000000000E+000	2,405413382362113E+005	2,0057520E-001	3,563311745669576E+000	-9,9979800E-001
3,000000000000000E+000	2,405513382377760E+005	2,0015493E-001	3,566088914147270E+000	-9,9974704E-001
3,000000000000000E+000	2,405613382393406E+005	1,9979195E-001	3,568866086062940E+000	-9,9977893E-001
3,000000000000000E+000	2,405713382409052E+005	1,9950540E-001	3,571643257795664E+000	-9,9981076E-001
3,000000000000000E+000	2,405813382424698E+005	1,9916154E-001	3,574420421542736E+000	-9,9973440E-001
3,000000000000000E+000	2,405913382440344E+005	1,9879858E-001	3,577197593840568E+000	-9,9975348E-001
3,000000000000000E+000	2,406013382455991E+005	1,9839740E-001	3,579974763443280E+000	-9,9975979E-001
3,000000000000000E+000	2,406113382471637E+005	1,9811085E-001	3,582751931504623E+000	-9,9979168E-001
3,000000000000000E+000	2,406213382487283E+005	1,9767147E-001	3,585529096126546E+000	-9,9971527E-001
3,000000000000000E+000	2,406313382502929E+005	1,9732760E-001	3,588306266725549E+000	-9,9976617E-001
3,000000000000000E+000	2,406413382518576E+005	1,9706015E-001	3,591083432999114E+000	-9,9981076E-001
3,000000000000000E+000	2,406513382534222E+005	1,9669719E-001	3,593860603230625E+000	-9,9982989E-001
3,000000000000000E+000	2,406613382549868E+005	1,9623870E-001	3,596637783078948E+000	-9,9978524E-001
3,000000000000000E+000	2,406713382565514E+005	1,9599035E-001	3,599414963111999E+000	-9,9975979E-001
3,000000000000000E+000	2,406813382581160E+005	1,9553187E-001	3,602192126561436E+000	-9,9974072E-001
3,000000000000000E+000	2,406913382596807E+005	1,9530264E-001	3,604969290364013E+000	-9,9982345E-001
3,000000000000000E+000	2,407013382612453E+005	1,9493966E-001	3,607746461180663E+000	-9,9974704E-001
3,000000000000000E+000	2,407113382628099E+005	1,9459580E-001	3,610523630674997E+000	-9,9982989E-001
3,000000000000000E+000	2,407213382643745E+005	1,9415642E-001	3,613300799121280E+000	-9,9978524E-001
3,000000000000000E+000	2,407313382659392E+005	1,9394627E-001	3,616077972846302E+000	-9,9974704E-001
3,000000000000000E+000	2,407413382675038E+005	1,9358331E-001	3,618855146411909E+000	-9,9984252E-001
3,000000000000000E+000	2,407513382690684E+005	1,9320124E-001	3,621632322029137E+000	-9,9983621E-001
3,000000000000000E+000	2,407613382706330E+005	1,9281916E-001	3,624409493595699E+000	-9,9978524E-001
3,000000000000000E+000	2,407713382721976E+005	1,9251351E-001	3,627186672644442E+000	-9,9979168E-001
3,000000000000000E+000	2,407813382737623E+005	1,9218875E-001	3,629963852802153E+000	-9,9972165E-001
3,000000000000000E+000	2,407913382753269E+005	1,9182579E-001	3,632741033463057E+000	-9,9981076E-001
3,000000000000000E+000	2,408013382768915E+005	1,9155833E-001	3,635518217497381E+000	-9,9973440E-001
3,000000000000000E+000	2,408113382784561E+005	1,9113806E-001	3,638295392482197E+000	-9,9981713E-001
3,000000000000000E+000	2,408213382800207E+005	1,9081330E-001	3,641072561733560E+000	-9,9981076E-001
3,000000000000000E+000	2,408313382815854E+005	1,9052674E-001	3,643849728315541E+000	-9,9974072E-001
3,000000000000000E+000	2,408413382831500E+005	1,9018288E-001	3,646626904076737E+000	-9,9977893E-001
3,000000000000000E+000	2,408513382847146E+005	1,8987723E-001	3,649404072352597E+000	-9,9981713E-001
3,000000000000000E+000	2,408613382862792E+005	1,8957157E-001	3,652181241131576E+000	-9,9974072E-001
3,000000000000000E+000	2,408713382878439E+005	1,8903667E-001	3,654958413719954E+000	-9,9983621E-001
3,000000000000000E+000	2,408813382894085E+005	1,8880743E-001	3,657735589227745E+000	-9,9979800E-001
3,000000000000000E+000	2,408913382909731E+005	1,8848267E-001	3,660512759316295E+000	-9,9973440E-001
3,000000000000000E+000	2,409013382925377E+005	1,8813880E-001	3,663289935203915E+000	-9,9980438E-001
3,000000000000000E+000	2,409113382941023E+005	1,8773763E-001	3,666067104738284E+000	-9,9979800E-001
3,000000000000000E+000	2,409213382956670E+005	1,8743198E-001	3,668844269102390E+000	-9,9983621E-001
3,000000000000000E+000	2,409313382972316E+005	1,8704990E-001	3,671621441418965E+000	-9,9982345E-001
3,000000000000000E+000	2,409413382987962E+005	1,8668693E-001	3,674398610728935E+000	-9,9975348E-001
3,000000000000000E+000	2,409513383003608E+005	1,8640038E-001	3,677175775508863E+000	-9,9973440E-001
3,000000000000000E+000	2,409613383019255E+005	1,8599920E-001	3,679952945649947E+000	-9,9980438E-001
3,000000000000000E+000	2,409713383034901E+005	1,8576996E-001	3,682730116465501E+000	-9,9975348E-001
3,000000000000000E+000	2,409813383050547E+005	1,8540700E-001	3,685507283820244E+000	-9,9978524E-001
3,000000000000000E+000	2,409913383066193E+005	1,8513955E-001	3,688284458546727E+000	-9,9974704E-001
3,000000000000000E+000	2,410013383081839E+005	1,8470016E-001	3,691061632826185E+000	-9,9980438E-001
3,000000000000000E+000	2,410113383097486E+005	1,8439451E-001	3,693838798354486E+000	-9,9968976E-001
3,000000000000000E+000	2,410213383113132E+005	1,8408886E-001	3,696615969172123E+000	-9,9976617E-001
3,000000000000000E+000	2,410313383128778E+005	1,8374500E-001	3,699393134820828E+000	-9,9979168E-001
3,000000000000000E+000	2,410413383144424E+005	1,8347754E-001	3,702170300586905E+000	-9,9973440E-001
3,000000000000000E+000	2,410513383160071E+005	1,8303816E-001	3,704947466892973E+000	-9,9982345E-001
3,000000000000000E+000	2,410613383175717E+005	1,8278982E-001	3,707724635822799E+000	-9,9979168E-001
3,000000000000000E+000	2,410713383191363E+005	1,8244594E-001	3,710501805994838E+000	-9,9981076E-001
3,000000000000000E+000	2,410813383207009E+005	1,8212119E-001	3,713278973839839E+000	-9,9975348E-001
3,000000000000000E+000	2,410913383222655E+005	1,8175822E-001	3,716056144139803E+000	-9,9974072E-001
3,000000000000000E+000	2,411013383238302E+005	1,8149078E-001	3,718833311114208E+000	-9,9980438E-001
3,000000000000000E+000	2,411113383253948E+005	1,8114690E-001	3,721610479068587E+000	-9,9975348E-001
3,000000000000000E+000	2,411213383269594E+005	1,8078394E-001	3,724387650843796E+000	-9,9978524E-001
3,000000000000000E+000	2,411313383285240E+005	1,8038277E-001	3,727164813993431E+000	-9,9972796E-001
3,000000000000000E+000	2,411413383300886E+005	1,8015352E-001	3,729941976189846E+000	-9,9978524E-001
3,000000000000000E+000	2,411513383316533E+005	1,7984787E-001	3,732719143896679E+000	-9,9974704E-001
3,000000000000000E+000	2,411613383332179E+005	1,7946580E-001	3,735496313678927E+000	-9,9980438E-001
3,000000000000000E+000	2,411713383347825E+005	1,7919835E-001	3,738273477431900E+000	-9,9981076E-001
3,000000000000000E+000	2,411813383363471E+005	1,7891179E-001	3,741050645307184E+000	-9,9977893E-001
3,000000000000000E+000	2,411913383379113E+005	1,7845331E-001	3,743827808564488E+000	-9,9984252E-001
3,000000000000000E+000	2,412013383394759E+005	1,7812856E-001	3,746604980478459E+000	-9,9970251E-001
3,000000000000000E+000	2,412113383410405E+005	1,7780378E-001	3,749382142049300E+000	-9,9971527E-001
3,000000000000000E+000	2,412213383426052E+005	1,7745993E-001	3,752159303807769E+000	-9,9979800E-001
3,000000000000000E+000	2,412313383441698E+005	1,7726889E-001	3,754936470041736E+000	-9,9976617E-001
3,000000000000000E+000	2,412413383457344E+005	1,7682950E-001	3,757713639947564E+000	-9,9971527E-001
3,000000000000000E+000	2,412513383472990E+005	1,7648564E-001	3,760490806814360E+000	-9,9979800E-001
3,000000000000000E+000	2,412613383488636E+005	1,7619909E-001	3,763267977614376E+000	-9,9980438E-001
3,000000000000000E+000	2,412713383504283E+005	1,7593165E-001	3,766045139980734E+000	-9,9980438E-001
3,000000000000000E+000	2,412813383519929E+005	1,7553046E-001	3,768822305310508E+000	-9,9974704E-001
3,000000000000000E+000	2,412913383535575E+005	1,7528212E-001	3,771599476263100E+000	-9,9977255E-001
3,000000000000000E+000	2,413013383551221E+005	1,7486185E-001	3,774376649248147E+000	-9,9976617E-001
3,000000000000000E+000	2,413113383566868E+005	1,7447977E-001	3,777153813639383E+000	-9,9979168E-001
3,000000000000000E+000	2,413213383582514E+005	1,7426963E-001	3,779930978856700E+000	-9,9979800E-001
3,000000000000000E+000	2,413313383598160E+005	1,7386846E-001	3,782708146588045E+000	-9,9974704E-001
3,000000000000000E+000	2,413413383613806E+005	1,7363922E-001	3,785485318080496E+000	-9,9977893E-001
3,000000000000000E+000	2,413513383629452E+005	1,7325714E-001	3,788262494619764E+000	-9,9975348E-001
3,000000000000000E+000	2,413613383645099E+005	1,7300880E-001	3,791039671578325E+000	-9,9974072E-001
3,000000000000000E+000	2,413713383660745E+005	1,7262673E-001	3,793816851489816E+000	-9,9975979E-001
3,000000000000000E+000	2,413813383676391E+005	1,7226377E-001	3,796594033088721E+000	-9,9979168E-001
3,000000000000000E+000	2,413913383692037E+005	1,7205362E-001	3,799371214304677E+000	-9,9980438E-001
3,000000000000000E+000	2,414013383707684E+005	1,7157604E-001	3,802148389313536E+000	-9,9974072E-001
3,000000000000000E+000	2,414113383723330E+005	1,7130859E-001	3,804925565876468E+000	-9,9975348E-001
3,000000000000000E+000	2,414213383738976E+005	1,7107935E-001	3,807702734051725E+000	-9,9978524E-001
3,000000000000000E+000	2,414313383754622E+005	1,7063996E-001	3,810479909057254E+000	-9,9972165E-001
3,000000000000000E+000	2,414413383770268E+005	1,7033431E-001	3,813257078300917E+000	-9,9976617E-001
3,000000000000000E+000	2,414513383785915E+005	1,7014328E-001	3,816034247239836E+000	-9,9972165E-001
3,000000000000000E+000	2,414613383801561E+005	1,6981851E-001	3,818811420528025E+000	-9,9977255E-001
3,000000000000000E+000	2,414713383817207E+005	1,6945554E-001	3,821588596294262E+000	-9,9978524E-001
3,000000000000000E+000	2,414813383832853E+005	1,6914989E-001	3,824365770489555E+000	-9,9975348E-001
3,000000000000000E+000	2,414913383848500E+005	1,6878693E-001	3,827142944902755E+000	-9,9977893E-001
3,000000000000000E+000	2,415013383864146E+005	1,6853857E-001	3,829920115181113E+000	-9,9970889E-001
3,000000000000000E+000	2,415113383879792E+005	1,6815650E-001	3,832697288341132E+000	-9,9982989E-001
3,000000000000000E+000	2,415213383895438E+005	1,6777444E-001	3,835474460752243E+000	-9,9980438E-001
3,000000000000000E+000	2,415313383911084E+005	1,6750698E-001	3,838251636891230E+000	-9,9983621E-001
3,000000000000000E+000	2,415413383926731E+005	1,6706760E-001	3,841028804751794E+000	-9,9977893E-001
3,000000000000000E+000	2,415513383942377E+005	1,6687657E-001	3,843805972965450E+000	-9,9981076E-001
3,000000000000000E+000	2,415613383958023E+005	1,6651361E-001	3,846583141148581E+000	-9,9984896E-001
3,000000000000000E+000	2,415713383973669E+005	1,6626525E-001	3,849360313662655E+000	-9,9978524E-001
3,000000000000000E+000	2,415813383989315E+005	1,6597870E-001	3,852137471375313E+000	-9,9980438E-001
3,000000000000000E+000	2,415913384004962E+005	1,6557753E-001	3,854914634026266E+000	-9,9973440E-001
3,000000000000000E+000	2,416013384020608E+005	1,6540560E-001	3,857691810988841E+000	-9,9979168E-001
3,000000000000000E+000	2,416113384036254E+005	1,6504262E-001	3,860468978111714E+000	-9,9973440E-001
3,000000000000000E+000	2,416213384051900E+005	1,6466056E-001	3,863246144860221E+000	-9,9978524E-001
3,000000000000000E+000	2,416313384067547E+005	1,6443132E-001	3,866023312077751E+000	-9,9976617E-001
3,000000000000000E+000	2,416413384083193E+005	1,6401103E-001	3,868800485764070E+000	-9,9976617E-001
3,000000000000000E+000	2,416513384098839E+005	1,6380090E-001	3,871577658863505E+000	-9,9979800E-001
3,000000000000000E+000	2,416613384114485E+005	1,6353345E-001	3,874354827708662E+000	-9,9980438E-001
3,000000000000000E+000	2,416713384130131E+005	1,6313228E-001	3,877132006334176E+000	-9,9977893E-001
3,000000000000000E+000	2,416813384145778E+005	1,6284572E-001	3,879909181619062E+000	-9,9986804E-001
3,000000000000000E+000	2,416913384161424E+005	1,6252096E-001	3,882686350072918E+000	-9,9973440E-001
3,000000000000000E+000	2,417013384177070E+005	1,6210069E-001	3,885463518284987E+000	-9,9980438E-001
3,000000000000000E+000	2,417113384192716E+005	1,6185233E-001	3,888240686152548E+000	-9,9982345E-001
3,000000000000000E+000	2,417213384208363E+005	1,6156578E-001	3,891017852191637E+000	-9,9979800E-001
3,000000000000000E+000	2,417313384224009E+005	1,6137475E-001	3,893795020799783E+000	-9,9976617E-001
3,000000000000000E+000	2,417413384239655E+005	1,6093537E-001	3,896572189820708E+000	-9,9975979E-001
3,000000000000000E+000	2,417513384255301E+005	1,6066791E-001	3,899349356698381E+000	-9,9982345E-001
3,000000000000000E+000	2,417613384270947E+005	1,6036226E-001	3,902126526364361E+000	-9,9979168E-001
3,000000000000000E+000	2,417713384286594E+005	1,6003750E-001	3,904903701650809E+000	-9,9977893E-001
3,000000000000000E+000	2,417813384302240E+005	1,5973185E-001	3,907680869673041E+000	-9,9972796E-001
